"Protein"	"Label"	"log2FC"	"SE"	"Tvalue"	"DF"	"pvalue"	"adj.pvalue"
"Q9DB73"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.250066522350717	0.107098533327945	-2.33492013924216	82	0.02199278621061	0.166292202984104
"Q9DB77"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.384508865207814	0.0609960103200274	-6.30383631962834	277	1.14080855873055e-09	4.81616211504369e-07
"Q9DBB8"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0858155215372929	0.354558178894021	0.242035092251936	12	0.812839832512604	0.927478639683376
"Q9DBC0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0973805288084348	0.0796376118320006	1.22279569374661	11	0.246958929749869	0.591176186966721
"Q9DBC3"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.141672874910693	0.0633531306112133	-2.23624110669628	9	0.0521624930905342	0.269493180194874
"Q9DBC7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.504839726846258	0.159830742108191	3.15858964419077	85	0.00219544415303097	0.0334756661563925
"Q9DBE0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.131500749673793	0.118184356299826	1.11267475485659	14	0.284589286442377	0.627443813871038
"Q9DBE8"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.182014030856053	0.16053539689506	-1.13379375749159	70	0.260749150597613	0.607533179823782
"Q9DBF1"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.120959729420611	0.0698241038424533	-1.73234918551245	188	0.084851458847834	0.345153951623129
"Q9DBG3"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0170302523347239	0.0698604870784155	0.243775173162021	322	0.807560189188348	0.925150402906598
"Q9DBG5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.110457551704801	0.094835817018534	1.16472399539948	135	0.246184774250807	0.591176186966721
"Q9DBG6"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0127431325534898	0.100675583264164	-0.1265761979253	198	0.899404280093558	0.960766220071556
"Q9DBG7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.306376226855159	1.00152248431481	-0.305910482943143	10	0.765946396435317	0.905283159405396
"Q9DBH5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.491215350192827	0.425288091191601	-1.15501788168229	14	0.267417006513942	0.61392237856512
"Q9DBJ1"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.156029989571172	0.0925026343188567	1.68676266054582	333	0.0925855134453619	0.360101218208484
"Q9DBL1"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0534700484625068	0.0941122917457071	-0.568151592854456	33	0.573777986908306	0.818149275192143
"Q9DBL7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0425700405368533	0.136501491842028	0.311865020392006	18	0.758726612597316	0.902507629355344
"Q9DBN4"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.224717730709829	0.388541005176952	-0.578362972545167	11	0.574669080706357	0.818149275192143
"Q9DBP5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.436986158071259	0.108880048960081	-4.01346401149646	153	9.34021721166189e-05	0.00342674313088603
"Q9DBR3"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0351227023237306	0.399996032213717	-0.0878076268140696	12	0.931477886392778	0.974914027827386
"Q9DBR7"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0734388340101885	0.694993551641144	-0.105668367478765	14	0.917344584073999	0.969631323891019
"Q9DBS2"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0634708945714356	0.129510872156266	0.490081593264636	82	0.62538487413965	0.839254171090447
"Q9DBT5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.103562327513379	0.090294366204661	-1.14694118654806	69	0.255367538197581	0.602428676288148
"Q9DBY5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0162310312743652	0.219749958068968	-0.0738613623274101	8	0.94293413406721	0.979310134417
"Q9DC07"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.209966079560294	0.144473416147222	-1.45331982284085	72	0.15047983300612	0.468047377671077
"Q9DC16"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.282842359050371	0.123227917138441	-2.2952782585184	50	0.0259490627677197	0.182580347632581
"Q9DC51"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.146526899254712	0.178912074120558	0.818988321358215	47	0.416926585283258	0.733025006574544
"Q9DC61"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.049596685561801	0.17547295278742	-0.282645756932613	43	0.778804550311498	0.912223140847527
"Q9DC63"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.725008666671688	0.393355289974609	-1.84313948521828	10	0.0951083602534588	0.365377268041716
"Q9DC69"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.29794712832997	0.0914893864295802	-3.25663052248472	253	0.00128153658259222	0.023366005627581
"Q9DC70"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.195940685519424	0.150200829748587	1.30452465440703	71	0.196267616880947	0.528121063885874
"Q9DC77"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.294054447752377	0.222548116098162	1.32130728809529	15	0.206200099306916	0.541589590100328
"Q9DCB8"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.348364215559354	0.445841279774066	-0.781363752894059	18	0.444744878653268	0.753115897709661
"Q9DCC4"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0671095058484697	0.0775320373013055	-0.86557129393709	42	0.391642816518726	0.714074680277
"Q9DCD0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0540333601547314	0.0684139962908297	0.789799793671374	186	0.430650407662003	0.741216964995573
"Q9DCE5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.069249706946798	0.180591299347801	0.383460926395075	15	0.706758245260174	0.885505214665951
"Q9DCG9"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.446356230411111	0.491453467730406	-0.908237014731915	14	0.379122176518865	0.705313185351949
"Q9DCH4"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.126260376861566	0.134574293866596	0.93822061579404	47	0.352927672110827	0.686437919144087
"Q9DCH6"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.518387044896547	0.378376032404992	1.37003139866348	13	0.193874684015538	0.525026189955189
"Q9DCJ1"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.400259405299922	0.27850835448715	-1.43715403452426	31	0.160691699573629	0.478522357075298
"Q9DCJ5"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.171213797557217	0.108102756255301	-1.58380603314933	143	0.115446945162184	0.406779318025445
"Q9DCL8"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0386763399086385	0.10286430896728	-0.375993775653914	17	0.711572447590106	0.887550192566957
"Q9DCL9"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0517234563641791	0.0990420204069821	-0.522237492244582	179	0.602150674706944	0.831168109279855
"Q9DCM0"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.0618674082602	0.0882963091878656	-0.700679437557989	98	0.485163375199646	0.772430527753571
"Q9DCM2"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.197716639776264	0.187551965070147	1.05419657801141	73	0.295269656941753	0.638000122989164
"Q9DCN2"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.067062233703592	0.0816331401431919	-0.82150746113599	207	0.41230243390613	0.730239087064858
"Q9DCP2"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.162110031550146	0.218342160569233	-0.742458676453113	30	0.463583621187446	0.761981991947063
"Q9DCR2"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	0.0661074430344606	0.0702594659151686	0.940904434347377	12	0.365309627035005	0.697427686849101
"Q9DCS2"	"WT_NT-WT_EGCG_-_TG_NT-TG_EGCG"	-0.18712530423569	0.374811743737245	-0.499251443857827	15	0.624844853720049	0.839166732987426
